nohup: ignoring input
epoch 33 loss: 38447.4453125
epoch 33 loss: 38111.87890625
epoch 33 loss: 37902.89453125
epoch 33 loss: 37518.25390625
epoch 34 loss: 37518.25390625
epoch 34 loss: 37181.5234375
epoch 34 loss: 37001.0859375
epoch 34 loss: 36716.6640625
epoch 34 loss: 36474.53125
epoch 35 loss: 36474.53125
epoch 35 loss: 36271.26171875
epoch 35 loss: 35848.1484375
epoch 35 loss: 35923.22265625
epoch 35 loss: 35517.9765625
epoch 36 loss: 35517.9765625
epoch 36 loss: 35047.1953125
epoch 36 loss: 34762.87890625
epoch 36 loss: 34518.47265625
epoch 36 loss: 34282.19921875
epoch 37 loss: 34282.19921875
epoch 37 loss: 33992.66015625
epoch 37 loss: 33817.3984375
epoch 37 loss: 33376.4140625
epoch 37 loss: 33117.3359375
epoch 38 loss: 33117.3359375
epoch 38 loss: 32708.51171875
epoch 38 loss: 32486.109375
epoch 38 loss: 32270.421875
epoch 38 loss: 32072.77734375
epoch 39 loss: 32072.77734375
epoch 39 loss: 31759.7578125
epoch 39 loss: 31434.751953125
epoch 39 loss: 31285.642578125
epoch 39 loss: 31581.9453125
epoch 39 loss: 31208.623046875
epoch 40 loss: 31208.623046875
epoch 40 loss: 31034.236328125
epoch 40 loss: 30905.630859375
epoch 40 loss: 30724.0078125
epoch 40 loss: 30516.78125
L2: tensor(852261.3125, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(555.3798, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5673521199891729
epoch 41 loss: 30516.78125
epoch 41 loss: 30144.49609375
epoch 41 loss: 30525.5703125
epoch 41 loss: 29970.359375
epoch 41 loss: 29800.783203125
epoch 42 loss: 29800.783203125
epoch 42 loss: 29674.37890625
epoch 42 loss: 29565.380859375
epoch 42 loss: 29427.31640625
epoch 42 loss: 29273.431640625
epoch 43 loss: 29273.431640625
epoch 43 loss: 29143.892578125
epoch 43 loss: 29081.8828125
epoch 43 loss: 29017.38671875
epoch 43 loss: 28923.9609375
epoch 44 loss: 28923.9609375
epoch 44 loss: 28731.7734375
epoch 44 loss: 28598.818359375
epoch 44 loss: 28380.111328125
epoch 44 loss: 28252.97265625
epoch 45 loss: 28252.97265625
epoch 45 loss: 28179.904296875
epoch 45 loss: 28081.466796875
epoch 45 loss: 27971.599609375
epoch 45 loss: 27835.658203125
epoch 46 loss: 27835.658203125
epoch 46 loss: 27723.40625
epoch 46 loss: 27651.541015625
epoch 46 loss: 27565.982421875
epoch 46 loss: 27487.857421875
epoch 47 loss: 27487.857421875
epoch 47 loss: 27322.44921875
epoch 47 loss: 27199.044921875
epoch 47 loss: 27164.138671875
epoch 47 loss: 26940.166015625
epoch 48 loss: 26940.166015625
epoch 48 loss: 26859.3828125
epoch 48 loss: 26756.8203125
epoch 48 loss: 26699.44921875
epoch 48 loss: 26579.86328125
epoch 49 loss: 26579.86328125
epoch 49 loss: 26486.724609375
epoch 49 loss: 26409.068359375
epoch 49 loss: 26632.576171875
epoch 49 loss: 26379.099609375
epoch 50 loss: 26379.099609375
epoch 50 loss: 26325.5390625
epoch 50 loss: 26265.615234375
epoch 50 loss: 26166.26171875
epoch 50 loss: 26046.390625
L2: tensor(844156.5000, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(549.0902, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5868489628694806
epoch 51 loss: 26046.390625
epoch 51 loss: 25999.400390625
epoch 51 loss: 25841.6484375
epoch 51 loss: 25787.87109375
epoch 51 loss: 25727.533203125
epoch 52 loss: 25727.533203125
epoch 52 loss: 25633.822265625
epoch 52 loss: 25617.921875
epoch 52 loss: 25441.470703125
epoch 52 loss: 25403.43359375
epoch 53 loss: 25403.43359375
epoch 53 loss: 25370.763671875
epoch 53 loss: 25348.00390625
epoch 53 loss: 25320.6015625
epoch 53 loss: 25295.65625
epoch 54 loss: 25295.65625
epoch 54 loss: 25222.708984375
epoch 54 loss: 25195.76171875
epoch 54 loss: 25086.80078125
epoch 54 loss: 25042.822265625
epoch 55 loss: 25042.822265625
epoch 55 loss: 24994.2109375
epoch 55 loss: 24943.197265625
epoch 55 loss: 24900.529296875
epoch 55 loss: 24860.275390625
epoch 56 loss: 24860.275390625
epoch 56 loss: 24834.814453125
epoch 56 loss: 24799.654296875
epoch 56 loss: 24771.36328125
epoch 56 loss: 24724.212890625
epoch 57 loss: 24724.212890625
epoch 57 loss: 24703.201171875
epoch 57 loss: 24686.205078125
epoch 57 loss: 24633.71875
epoch 57 loss: 24559.1875
epoch 58 loss: 24559.1875
epoch 58 loss: 24517.431640625
epoch 58 loss: 24478.447265625
epoch 58 loss: 24450.494140625
epoch 58 loss: 24431.208984375
epoch 59 loss: 24431.208984375
epoch 59 loss: 24400.30859375
epoch 59 loss: 24347.50390625
epoch 59 loss: 24321.2109375
epoch 59 loss: 24289.587890625
epoch 60 loss: 24289.587890625
epoch 60 loss: 24267.509765625
epoch 60 loss: 24233.939453125
epoch 60 loss: 24192.9453125
epoch 60 loss: 24139.013671875
L2: tensor(838716.8125, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(544.6172, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5973227011118616
epoch 61 loss: 24139.013671875
epoch 61 loss: 24097.705078125
epoch 61 loss: 24061.78515625
epoch 61 loss: 24011.111328125
epoch 61 loss: 24006.21484375
epoch 62 loss: 24006.21484375
epoch 62 loss: 23955.857421875
epoch 62 loss: 23932.861328125
epoch 62 loss: 23903.001953125
epoch 62 loss: 23880.736328125
epoch 63 loss: 23880.736328125
epoch 63 loss: 23846.52734375
epoch 63 loss: 23826.2421875
epoch 63 loss: 23807.306640625
epoch 63 loss: 23771.337890625
epoch 64 loss: 23771.337890625
epoch 64 loss: 23768.912109375
epoch 64 loss: 23735.685546875
epoch 64 loss: 23678.833984375
epoch 64 loss: 23643.380859375
epoch 65 loss: 23643.380859375
epoch 65 loss: 23615.59765625
epoch 65 loss: 23592.990234375
epoch 65 loss: 23572.49609375
epoch 65 loss: 23538.138671875
epoch 66 loss: 23538.138671875
epoch 66 loss: 23549.021484375
epoch 66 loss: 23526.982421875
epoch 66 loss: 23507.072265625
epoch 66 loss: 23481.642578125
epoch 67 loss: 23481.642578125
epoch 67 loss: 23466.041015625
epoch 67 loss: 23439.05078125
epoch 67 loss: 23401.5234375
epoch 67 loss: 23444.177734375
epoch 67 loss: 23385.31640625
epoch 68 loss: 23385.31640625
epoch 68 loss: 23358.826171875
epoch 68 loss: 23335.390625
epoch 68 loss: 23308.171875
epoch 68 loss: 23272.224609375
epoch 69 loss: 23272.224609375
epoch 69 loss: 23330.74609375
epoch 69 loss: 23255.650390625
epoch 69 loss: 23227.93359375
epoch 69 loss: 23210.193359375
epoch 70 loss: 23210.193359375
epoch 70 loss: 23184.279296875
epoch 70 loss: 23150.52734375
epoch 70 loss: 23105.73046875
epoch 70 loss: 23078.384765625
L2: tensor(832254.8125, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(540.0353, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.6055480063222057
epoch 71 loss: 23078.384765625
epoch 71 loss: 23043.345703125
epoch 71 loss: 23020.017578125
epoch 71 loss: 22996.447265625
epoch 71 loss: 22976.951171875
epoch 72 loss: 22976.951171875
epoch 72 loss: 22960.224609375
epoch 72 loss: 22939.03125
epoch 72 loss: 22912.427734375
epoch 72 loss: 22900.828125
epoch 73 loss: 22900.828125
epoch 73 loss: 22888.228515625
epoch 73 loss: 22875.39453125
epoch 73 loss: 22859.759765625
epoch 73 loss: 22838.154296875
epoch 74 loss: 22838.154296875
epoch 74 loss: 22825.8359375
epoch 74 loss: 22802.466796875
epoch 74 loss: 22779.005859375
epoch 74 loss: 22765.4609375
epoch 75 loss: 22765.4609375
epoch 75 loss: 22744.044921875
epoch 75 loss: 22723.046875
epoch 75 loss: 22700.8515625
epoch 75 loss: 22685.806640625
epoch 76 loss: 22685.806640625
epoch 76 loss: 22673.740234375
epoch 76 loss: 22660.85546875
epoch 76 loss: 22666.802734375
epoch 76 loss: 22650.580078125
epoch 77 loss: 22650.580078125
epoch 77 loss: 22634.861328125
epoch 77 loss: 22626.12109375
epoch 77 loss: 22617.98046875
epoch 77 loss: 22603.7109375
epoch 78 loss: 22603.7109375
epoch 78 loss: 22611.19921875
epoch 78 loss: 22593.884765625
epoch 78 loss: 22576.51953125
epoch 78 loss: 22564.24609375
epoch 79 loss: 22564.24609375
epoch 79 loss: 22555.63671875
epoch 79 loss: 22547.1484375
epoch 79 loss: 22531.296875
epoch 79 loss: 22519.23046875
epoch 80 loss: 22519.23046875
epoch 80 loss: 22501.951171875
epoch 80 loss: 22579.91796875
epoch 80 loss: 22496.296875
epoch 80 loss: 22485.318359375
L2: tensor(828200.1250, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(538.0568, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.6087590270530745
epoch 81 loss: 22485.318359375
epoch 81 loss: 22477.154296875
epoch 81 loss: 22467.580078125
epoch 81 loss: 22454.068359375
epoch 81 loss: 22459.408203125
epoch 81 loss: 22443.044921875
epoch 82 loss: 22443.044921875
epoch 82 loss: 22427.060546875
epoch 82 loss: 22416.064453125
epoch 82 loss: 22410.732421875
epoch 82 loss: 22399.861328125
epoch 83 loss: 22399.861328125
epoch 83 loss: 22391.103515625
epoch 83 loss: 22385.552734375
epoch 83 loss: 22379.21484375
epoch 83 loss: 22393.953125
epoch 83 loss: 22374.337890625
epoch 84 loss: 22374.337890625
epoch 84 loss: 22364.595703125
epoch 84 loss: 22356.142578125
epoch 84 loss: 22346.376953125
epoch 84 loss: 22333.126953125
epoch 85 loss: 22333.126953125
epoch 85 loss: 22331.90625
epoch 85 loss: 22324.6328125
epoch 85 loss: 22311.5703125
epoch 85 loss: 22302.921875
epoch 86 loss: 22302.921875
epoch 86 loss: 22295.90625
epoch 86 loss: 22286.080078125
epoch 86 loss: 22280.580078125
epoch 86 loss: 22274.970703125
epoch 87 loss: 22274.970703125
epoch 87 loss: 22268.50390625
epoch 87 loss: 22309.515625
epoch 87 loss: 22262.564453125
epoch 87 loss: 22246.775390625
epoch 88 loss: 22246.775390625
epoch 88 loss: 22236.89453125
epoch 88 loss: 22224.642578125
epoch 88 loss: 22220.185546875
epoch 88 loss: 22211.8515625
epoch 89 loss: 22211.8515625
epoch 89 loss: 22204.6484375
epoch 89 loss: 22197.75390625
epoch 89 loss: 22184.97265625
epoch 89 loss: 22178.0703125
epoch 90 loss: 22178.0703125
epoch 90 loss: 22155.59375
epoch 90 loss: 22148.546875
epoch 90 loss: 22142.640625
epoch 90 loss: 22136.765625
L2: tensor(824902.7500, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(537.0537, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.6116984648177822
epoch 91 loss: 22136.765625
epoch 91 loss: 22128.052734375
epoch 91 loss: 22118.2109375
epoch 91 loss: 22106.712890625
epoch 91 loss: 22096.669921875
epoch 92 loss: 22096.669921875
epoch 92 loss: 22087.724609375
epoch 92 loss: 22082.220703125
epoch 92 loss: 22075.462890625
epoch 92 loss: 22068.525390625
epoch 93 loss: 22068.525390625
epoch 93 loss: 22059.109375
epoch 93 loss: 22052.498046875
epoch 93 loss: 22048.521484375
epoch 93 loss: 22038.548828125
epoch 94 loss: 22038.548828125
epoch 94 loss: 22033.92578125
epoch 94 loss: 22024.21484375
epoch 94 loss: 22021.193359375
epoch 94 loss: 22014.361328125
epoch 95 loss: 22014.361328125
epoch 95 loss: 22002.947265625
epoch 95 loss: 22013.0703125
epoch 95 loss: 21996.345703125
epoch 95 loss: 21985.173828125
epoch 96 loss: 21985.173828125
epoch 96 loss: 21976.28515625
epoch 96 loss: 21971.220703125
epoch 96 loss: 21966.283203125
epoch 96 loss: 21960.330078125
epoch 97 loss: 21960.330078125
epoch 97 loss: 21954.916015625
epoch 97 loss: 21943.615234375
epoch 97 loss: 21945.427734375
epoch 97 loss: 21934.279296875
epoch 98 loss: 21934.279296875
epoch 98 loss: 21918.90625
epoch 98 loss: 21910.328125
epoch 98 loss: 21902.87109375
epoch 98 loss: 21897.271484375
epoch 99 loss: 21897.271484375
epoch 99 loss: 21887.076171875
epoch 99 loss: 21884.61328125
epoch 99 loss: 21877.08984375
epoch 99 loss: 21873.544921875
epoch 100 loss: 21873.544921875
epoch 100 loss: 21866.84375
epoch 100 loss: 21861.0234375
epoch 100 loss: 21854.845703125
epoch 100 loss: 21846.849609375
L2: tensor(820188.3750, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(536.4065, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.6132332951678382
epoch 101 loss: 21846.849609375
epoch 101 loss: 21836.38671875
epoch 101 loss: 21835.6328125
epoch 101 loss: 21827.328125
epoch 101 loss: 21814.265625
epoch 102 loss: 21814.265625
epoch 102 loss: 21803.7890625
epoch 102 loss: 21792.4453125
epoch 102 loss: 21782.3125
epoch 102 loss: 21770.455078125
epoch 103 loss: 21770.455078125
epoch 103 loss: 21764.607421875
epoch 103 loss: 21758.26953125
epoch 103 loss: 21751.908203125
epoch 103 loss: 21747.22265625
epoch 104 loss: 21747.22265625
epoch 104 loss: 21737.54296875
epoch 104 loss: 21745.37890625
epoch 104 loss: 21730.416015625
epoch 104 loss: 21718.796875
epoch 105 loss: 21718.796875
epoch 105 loss: 21709.205078125
epoch 105 loss: 21699.11328125
epoch 105 loss: 21690.8125
epoch 105 loss: 21682.326171875
epoch 106 loss: 21682.326171875
epoch 106 loss: 21672.619140625
epoch 106 loss: 21668.138671875
epoch 106 loss: 21661.19921875
epoch 106 loss: 21654.732421875
epoch 107 loss: 21654.732421875
epoch 107 loss: 21650.251953125
epoch 107 loss: 21646.982421875
epoch 107 loss: 21642.626953125
epoch 107 loss: 21633.517578125
epoch 108 loss: 21633.517578125
epoch 108 loss: 21628.99609375
epoch 108 loss: 21620.07421875
epoch 108 loss: 21614.416015625
epoch 108 loss: 21608.373046875
epoch 109 loss: 21608.373046875
epoch 109 loss: 21603.705078125
epoch 109 loss: 21598.974609375
epoch 109 loss: 21592.732421875
epoch 109 loss: 21592.34375
epoch 110 loss: 21592.34375
epoch 110 loss: 21586.51171875
epoch 110 loss: 21583.71484375
epoch 110 loss: 21580.982421875
epoch 110 loss: 21577.033203125
L2: tensor(815378.8750, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(536.2431, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.6150580398290003
epoch 111 loss: 21577.033203125
epoch 111 loss: 21574.775390625
epoch 111 loss: 21566.53515625
epoch 111 loss: 21562.716796875
epoch 111 loss: 21557.837890625
epoch 112 loss: 21557.837890625
epoch 112 loss: 21551.22265625
epoch 112 loss: 21550.380859375
epoch 112 loss: 21541.623046875
epoch 112 loss: 21539.33203125
epoch 113 loss: 21539.33203125
epoch 113 loss: 21534.91796875
epoch 113 loss: 21530.728515625
epoch 113 loss: 21527.7734375
epoch 113 loss: 21523.765625
epoch 114 loss: 21523.765625
epoch 114 loss: 21519.875
epoch 114 loss: 21516.1640625
epoch 114 loss: 21509.248046875
epoch 114 loss: 21507.212890625
epoch 115 loss: 21507.212890625
epoch 115 loss: 21503.041015625
epoch 115 loss: 21497.748046875
epoch 115 loss: 21490.404296875
epoch 115 loss: 21482.83984375
epoch 116 loss: 21482.83984375
epoch 116 loss: 21478.576171875
epoch 116 loss: 21536.341796875
epoch 116 loss: 21476.818359375
epoch 116 loss: 21473.408203125
epoch 117 loss: 21473.408203125
epoch 117 loss: 21469.759765625
epoch 117 loss: 21463.720703125
epoch 117 loss: 21461.71484375
epoch 117 loss: 21457.435546875
epoch 118 loss: 21457.435546875
epoch 118 loss: 21454.392578125
epoch 118 loss: 21451.384765625
epoch 118 loss: 21447.28515625
epoch 118 loss: 21444.93359375
epoch 119 loss: 21444.93359375
epoch 119 loss: 21439.40234375
epoch 119 loss: 21436.869140625
epoch 119 loss: 21432.990234375
epoch 119 loss: 21430.876953125
epoch 120 loss: 21430.876953125
epoch 120 loss: 21425.521484375
epoch 120 loss: 21422.50390625
epoch 120 loss: 21421.634765625
epoch 120 loss: 21419.783203125
L2: tensor(811326.4375, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(536.3362, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.6186917367406477
epoch 121 loss: 21419.783203125
epoch 121 loss: 21418.927734375
epoch 121 loss: 21417.609375
epoch 121 loss: 21415.607421875
epoch 121 loss: 21411.671875
epoch 122 loss: 21411.671875
epoch 122 loss: 21414.27734375
epoch 122 loss: 21408.923828125
epoch 122 loss: 21405.55859375
epoch 122 loss: 21403.05078125
epoch 123 loss: 21403.05078125
epoch 123 loss: 21400.8203125
epoch 123 loss: 21397.19140625
epoch 123 loss: 21392.294921875
epoch 123 loss: 21388.244140625
epoch 124 loss: 21388.244140625
epoch 124 loss: 21385.443359375
epoch 124 loss: 21383.25390625
epoch 124 loss: 21379.802734375
epoch 124 loss: 21377.5625
epoch 125 loss: 21377.5625
epoch 125 loss: 21373.21484375
epoch 125 loss: 21367.9140625
epoch 125 loss: 21362.357421875
epoch 125 loss: 21359.69140625
epoch 126 loss: 21359.69140625
epoch 126 loss: 21357.2734375
epoch 126 loss: 21354.583984375
epoch 126 loss: 21349.251953125
epoch 126 loss: 21346.806640625
epoch 127 loss: 21346.806640625
epoch 127 loss: 21343.376953125
epoch 127 loss: 21342.2578125
epoch 127 loss: 21340.595703125
epoch 127 loss: 21336.564453125
epoch 128 loss: 21336.564453125
epoch 128 loss: 21336.71484375
epoch 128 loss: 21333.916015625
epoch 128 loss: 21330.076171875
epoch 128 loss: 21327.439453125
epoch 129 loss: 21327.439453125
epoch 129 loss: 21325.26171875
epoch 129 loss: 21322.4609375
epoch 129 loss: 21318.669921875
epoch 129 loss: 21317.021484375
epoch 130 loss: 21317.021484375
epoch 130 loss: 21314.2109375
epoch 130 loss: 21312.720703125
epoch 130 loss: 21311.138671875
epoch 130 loss: 21309.048828125
L2: tensor(807626.5625, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(536.3137, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.6235361701074362
epoch 131 loss: 21309.048828125
epoch 131 loss: 21304.4765625
epoch 131 loss: 21301.421875
epoch 131 loss: 21298.85546875
epoch 131 loss: 21296.974609375
epoch 132 loss: 21296.974609375
epoch 132 loss: 21294.5625
epoch 132 loss: 21290.21484375
epoch 132 loss: 21289.103515625
epoch 132 loss: 21282.603515625
epoch 133 loss: 21282.603515625
epoch 133 loss: 21279.736328125
epoch 133 loss: 21276.615234375
epoch 133 loss: 21276.861328125
epoch 133 loss: 21275.296875
epoch 134 loss: 21275.296875
epoch 134 loss: 21273.623046875
epoch 134 loss: 21270.947265625
epoch 134 loss: 21269.53125
epoch 134 loss: 21267.078125
epoch 135 loss: 21267.078125
epoch 135 loss: 21265.9453125
epoch 135 loss: 21263.400390625
epoch 135 loss: 21261.431640625
epoch 135 loss: 21259.140625
epoch 136 loss: 21259.140625
epoch 136 loss: 21257.587890625
epoch 136 loss: 21256.388671875
epoch 136 loss: 21252.818359375
epoch 136 loss: 21276.935546875
epoch 136 loss: 21252.0
epoch 137 loss: 21252.0
epoch 137 loss: 21249.01171875
epoch 137 loss: 21246.873046875
epoch 137 loss: 21244.125
epoch 137 loss: 21242.380859375
epoch 138 loss: 21242.380859375
epoch 138 loss: 21240.341796875
epoch 138 loss: 21238.267578125
epoch 138 loss: 21235.962890625
epoch 138 loss: 21233.6015625
epoch 139 loss: 21233.6015625
epoch 139 loss: 21231.3046875
epoch 139 loss: 21228.15625
epoch 139 loss: 21227.478515625
epoch 139 loss: 21225.24609375
epoch 140 loss: 21225.24609375
epoch 140 loss: 21223.818359375
epoch 140 loss: 21222.05859375
epoch 140 loss: 21220.267578125
epoch 140 loss: 21217.990234375
L2: tensor(803919.6250, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(536.3162, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.627380391144161
epoch 141 loss: 21217.990234375
epoch 141 loss: 21215.55078125
epoch 141 loss: 21214.103515625
epoch 141 loss: 21212.693359375
epoch 141 loss: 21210.853515625
epoch 142 loss: 21210.853515625
epoch 142 loss: 21207.78515625
epoch 142 loss: 21204.1953125
epoch 142 loss: 21205.81640625
epoch 142 loss: 21202.416015625
epoch 143 loss: 21202.416015625
epoch 143 loss: 21200.853515625
epoch 143 loss: 21199.68359375
epoch 143 loss: 21198.6484375
epoch 143 loss: 21197.26953125
epoch 144 loss: 21197.26953125
epoch 144 loss: 21195.787109375
epoch 144 loss: 21192.060546875
epoch 144 loss: 21191.1953125
epoch 144 loss: 21189.0859375
epoch 145 loss: 21189.0859375
epoch 145 loss: 21186.3203125
epoch 145 loss: 21185.236328125
epoch 145 loss: 21182.498046875
epoch 145 loss: 21181.154296875
epoch 146 loss: 21181.154296875
epoch 146 loss: 21179.470703125
epoch 146 loss: 21178.41796875
epoch 146 loss: 21175.65625
epoch 146 loss: 21173.982421875
epoch 147 loss: 21173.982421875
epoch 147 loss: 21173.0078125
epoch 147 loss: 21172.23046875
epoch 147 loss: 21171.77734375
epoch 147 loss: 21169.876953125
