nohup: ignoring input
epoch 18 loss: 54431.51171875
epoch 18 loss: 53720.3125
epoch 18 loss: 53027.49609375
epoch 19 loss: 53027.49609375
epoch 19 loss: 52620.109375
epoch 19 loss: 51838.3671875
epoch 19 loss: 51404.4765625
epoch 19 loss: 50414.3203125
epoch 20 loss: 50414.3203125
epoch 20 loss: 49252.59375
epoch 20 loss: 51135.31640625
epoch 20 loss: 48869.5078125
epoch 20 loss: 48384.76953125
L2: tensor(436578.0938, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(511.3270, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.38190014476596845
epoch 21 loss: 48384.76953125
epoch 21 loss: 48058.234375
epoch 21 loss: 47579.88671875
epoch 21 loss: 46928.28125
epoch 21 loss: 49178.91796875
epoch 21 loss: 46589.9375
epoch 22 loss: 46589.9375
epoch 22 loss: 45869.58203125
epoch 22 loss: 45312.01171875
epoch 22 loss: 44907.7265625
epoch 22 loss: 44549.80859375
epoch 23 loss: 44549.80859375
epoch 23 loss: 43980.734375
epoch 23 loss: 43624.02734375
epoch 23 loss: 43182.55078125
epoch 23 loss: 42568.0703125
epoch 24 loss: 42568.0703125
epoch 24 loss: 44106.5390625
epoch 24 loss: 42234.375
epoch 24 loss: 41533.45703125
epoch 24 loss: 41196.5078125
epoch 25 loss: 41196.5078125
epoch 25 loss: 40883.2109375
epoch 25 loss: 40846.60546875
epoch 25 loss: 40367.28125
epoch 25 loss: 40022.2578125
epoch 26 loss: 40022.2578125
epoch 26 loss: 39587.55859375
epoch 26 loss: 39181.33203125
epoch 26 loss: 39959.93359375
epoch 26 loss: 39020.7734375
epoch 27 loss: 39020.7734375
epoch 27 loss: 38690.1484375
epoch 27 loss: 38449.52734375
epoch 27 loss: 38005.37109375
epoch 27 loss: 37600.9609375
epoch 28 loss: 37600.9609375
epoch 28 loss: 37207.37109375
epoch 28 loss: 36955.52734375
epoch 28 loss: 36571.5546875
epoch 28 loss: 36235.71875
epoch 29 loss: 36235.71875
epoch 29 loss: 35914.96875
epoch 29 loss: 35596.6015625
epoch 29 loss: 35395.60546875
epoch 29 loss: 35208.36328125
epoch 30 loss: 35208.36328125
epoch 30 loss: 34949.5703125
epoch 30 loss: 34433.984375
epoch 30 loss: 36262.90625
epoch 30 loss: 34256.83984375
L2: tensor(416904.0938, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(493.5535, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.41482055102591403
epoch 31 loss: 34256.83984375
epoch 31 loss: 33878.30859375
epoch 31 loss: 33651.42578125
epoch 31 loss: 33491.12890625
epoch 31 loss: 33289.18359375
epoch 32 loss: 33289.18359375
epoch 32 loss: 32986.3203125
epoch 32 loss: 32152.861328125
epoch 32 loss: 31909.962890625
epoch 32 loss: 31160.369140625
epoch 33 loss: 31160.369140625
epoch 33 loss: 30898.07421875
epoch 33 loss: 30472.341796875
epoch 33 loss: 31148.515625
epoch 33 loss: 30292.513671875
epoch 34 loss: 30292.513671875
epoch 34 loss: 29959.689453125
epoch 34 loss: 29591.296875
epoch 34 loss: 29341.890625
epoch 34 loss: 29161.478515625
epoch 35 loss: 29161.478515625
epoch 35 loss: 28984.751953125
epoch 35 loss: 28700.431640625
epoch 35 loss: 28464.740234375
epoch 35 loss: 28272.80078125
epoch 36 loss: 28272.80078125
epoch 36 loss: 28026.955078125
epoch 36 loss: 27902.015625
epoch 36 loss: 27756.47265625
epoch 36 loss: 27647.35546875
epoch 37 loss: 27647.35546875
epoch 37 loss: 27498.19921875
epoch 37 loss: 27383.00390625
epoch 37 loss: 27277.060546875
epoch 37 loss: 27121.029296875
epoch 38 loss: 27121.029296875
epoch 38 loss: 27335.654296875
epoch 38 loss: 27040.154296875
epoch 38 loss: 26892.310546875
epoch 38 loss: 26737.24609375
epoch 39 loss: 26737.24609375
epoch 39 loss: 26520.537109375
epoch 39 loss: 26252.58203125
epoch 39 loss: 26361.01953125
epoch 39 loss: 26126.9296875
epoch 40 loss: 26126.9296875
epoch 40 loss: 26025.607421875
epoch 40 loss: 25951.49609375
epoch 40 loss: 25878.22265625
epoch 40 loss: 25829.8359375
L2: tensor(400288.5625, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(481.1026, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.45744311156566253
epoch 41 loss: 25829.8359375
epoch 41 loss: 25732.392578125
epoch 41 loss: 25680.84765625
epoch 41 loss: 25633.654296875
epoch 41 loss: 25507.2734375
epoch 42 loss: 25507.2734375
epoch 42 loss: 25308.8125
epoch 42 loss: 25534.171875
epoch 42 loss: 25230.625
epoch 42 loss: 25136.5
epoch 43 loss: 25136.5
epoch 43 loss: 25075.587890625
epoch 43 loss: 25024.361328125
epoch 43 loss: 24956.958984375
epoch 43 loss: 24848.810546875
epoch 44 loss: 24848.810546875
epoch 44 loss: 24814.193359375
epoch 44 loss: 24775.552734375
epoch 44 loss: 24705.1640625
epoch 44 loss: 24623.865234375
epoch 45 loss: 24623.865234375
epoch 45 loss: 24521.908203125
epoch 45 loss: 24460.478515625
epoch 45 loss: 24402.341796875
epoch 45 loss: 24353.134765625
epoch 46 loss: 24353.134765625
epoch 46 loss: 24298.142578125
epoch 46 loss: 24182.55078125
epoch 46 loss: 24522.017578125
epoch 46 loss: 24136.455078125
epoch 47 loss: 24136.455078125
epoch 47 loss: 24064.96875
epoch 47 loss: 24021.3515625
epoch 47 loss: 23993.396484375
epoch 47 loss: 23939.171875
epoch 48 loss: 23939.171875
epoch 48 loss: 23859.353515625
epoch 48 loss: 23756.353515625
epoch 48 loss: 23659.720703125
epoch 48 loss: 23797.154296875
epoch 48 loss: 23636.76953125
epoch 49 loss: 23636.76953125
epoch 49 loss: 23605.923828125
epoch 49 loss: 23566.046875
epoch 49 loss: 23516.111328125
epoch 49 loss: 23444.74609375
epoch 50 loss: 23444.74609375
epoch 50 loss: 23515.775390625
epoch 50 loss: 23411.572265625
epoch 50 loss: 23364.48046875
epoch 50 loss: 23343.939453125
L2: tensor(394185.1562, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(477.3462, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.47548309023375623
epoch 51 loss: 23343.939453125
epoch 51 loss: 23328.857421875
epoch 51 loss: 23299.919921875
epoch 51 loss: 23258.83984375
epoch 51 loss: 23204.2265625
epoch 52 loss: 23204.2265625
epoch 52 loss: 23171.599609375
epoch 52 loss: 23138.904296875
epoch 52 loss: 23109.30078125
epoch 52 loss: 23088.359375
epoch 53 loss: 23088.359375
epoch 53 loss: 23047.93359375
epoch 53 loss: 23017.587890625
epoch 53 loss: 22980.927734375
epoch 53 loss: 22954.802734375
epoch 54 loss: 22954.802734375
epoch 54 loss: 22934.41015625
epoch 54 loss: 22910.470703125
epoch 54 loss: 22895.990234375
epoch 54 loss: 22878.765625
epoch 55 loss: 22878.765625
epoch 55 loss: 22850.544921875
epoch 55 loss: 22845.125
epoch 55 loss: 22796.90234375
epoch 55 loss: 22784.875
epoch 56 loss: 22784.875
epoch 56 loss: 22757.8828125
epoch 56 loss: 22735.634765625
epoch 56 loss: 22699.349609375
epoch 56 loss: 22683.517578125
epoch 57 loss: 22683.517578125
epoch 57 loss: 22661.78515625
epoch 57 loss: 22634.208984375
epoch 57 loss: 22597.373046875
epoch 57 loss: 22573.1328125
epoch 58 loss: 22573.1328125
epoch 58 loss: 22545.99609375
epoch 58 loss: 22526.806640625
epoch 58 loss: 22503.224609375
epoch 58 loss: 22476.681640625
epoch 59 loss: 22476.681640625
epoch 59 loss: 22461.443359375
epoch 59 loss: 22446.306640625
epoch 59 loss: 22423.40234375
epoch 59 loss: 22408.6953125
epoch 60 loss: 22408.6953125
epoch 60 loss: 22394.904296875
epoch 60 loss: 22366.00390625
epoch 60 loss: 22353.9375
epoch 60 loss: 22340.82421875
L2: tensor(390458.3125, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(476.6889, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.48301189646474085
epoch 61 loss: 22340.82421875
epoch 61 loss: 22323.701171875
epoch 61 loss: 22320.236328125
epoch 61 loss: 22287.87109375
epoch 61 loss: 22277.404296875
epoch 62 loss: 22277.404296875
epoch 62 loss: 22250.841796875
epoch 62 loss: 22220.24609375
epoch 62 loss: 22238.228515625
epoch 62 loss: 22207.033203125
epoch 63 loss: 22207.033203125
epoch 63 loss: 22183.525390625
epoch 63 loss: 22164.759765625
epoch 63 loss: 22141.927734375
epoch 63 loss: 22135.064453125
epoch 64 loss: 22135.064453125
epoch 64 loss: 22123.755859375
epoch 64 loss: 22119.875
epoch 64 loss: 22111.201171875
epoch 64 loss: 22097.75390625
epoch 65 loss: 22097.75390625
epoch 65 loss: 22087.1015625
epoch 65 loss: 22066.376953125
epoch 65 loss: 22058.208984375
epoch 65 loss: 22052.4765625
epoch 66 loss: 22052.4765625
epoch 66 loss: 22044.400390625
epoch 66 loss: 22030.267578125
epoch 66 loss: 22014.16796875
epoch 66 loss: 22006.10546875
epoch 67 loss: 22006.10546875
epoch 67 loss: 21993.46875
epoch 67 loss: 21979.341796875
epoch 67 loss: 21981.13671875
epoch 67 loss: 21968.603515625
epoch 68 loss: 21968.603515625
epoch 68 loss: 21950.4609375
epoch 68 loss: 21939.271484375
epoch 68 loss: 21930.455078125
epoch 68 loss: 21923.33203125
epoch 69 loss: 21923.33203125
epoch 69 loss: 21913.384765625
epoch 69 loss: 21897.48828125
epoch 69 loss: 21890.0078125
epoch 69 loss: 21868.509765625
epoch 70 loss: 21868.509765625
epoch 70 loss: 21907.912109375
epoch 70 loss: 21857.328125
epoch 70 loss: 21843.234375
epoch 70 loss: 21831.796875
L2: tensor(387024.8438, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(475.9139, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.4878259958035778
epoch 71 loss: 21831.796875
epoch 71 loss: 21819.79296875
epoch 71 loss: 21804.029296875
epoch 71 loss: 21786.08984375
epoch 71 loss: 21775.150390625
epoch 72 loss: 21775.150390625
epoch 72 loss: 21758.83203125
epoch 72 loss: 21743.55859375
epoch 72 loss: 21723.236328125
epoch 72 loss: 21704.740234375
epoch 73 loss: 21704.740234375
epoch 73 loss: 21687.833984375
epoch 73 loss: 21659.541015625
epoch 73 loss: 21675.41015625
epoch 73 loss: 21646.953125
epoch 74 loss: 21646.953125
epoch 74 loss: 21625.16015625
epoch 74 loss: 21611.771484375
epoch 74 loss: 21601.890625
epoch 74 loss: 21588.53515625
epoch 75 loss: 21588.53515625
epoch 75 loss: 21574.494140625
epoch 75 loss: 21560.22265625
epoch 75 loss: 21547.185546875
epoch 75 loss: 21538.845703125
epoch 76 loss: 21538.845703125
epoch 76 loss: 21527.501953125
epoch 76 loss: 21508.224609375
epoch 76 loss: 21497.734375
epoch 76 loss: 21490.892578125
epoch 77 loss: 21490.892578125
epoch 77 loss: 21483.859375
epoch 77 loss: 21477.865234375
epoch 77 loss: 21468.578125
epoch 77 loss: 21443.24609375
epoch 78 loss: 21443.24609375
epoch 78 loss: 21457.42578125
epoch 78 loss: 21434.52734375
epoch 78 loss: 21424.32421875
epoch 78 loss: 21413.91015625
epoch 79 loss: 21413.91015625
epoch 79 loss: 21403.623046875
epoch 79 loss: 21391.92578125
epoch 79 loss: 21382.826171875
epoch 79 loss: 21379.19921875
epoch 80 loss: 21379.19921875
epoch 80 loss: 21375.21484375
epoch 80 loss: 21364.888671875
epoch 80 loss: 21359.423828125
epoch 80 loss: 21353.26171875
L2: tensor(382942.6250, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(474.6055, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.49177715567871927
epoch 81 loss: 21353.26171875
epoch 81 loss: 21348.20703125
epoch 81 loss: 21337.345703125
epoch 81 loss: 21329.884765625
epoch 81 loss: 21324.099609375
epoch 82 loss: 21324.099609375
epoch 82 loss: 21317.685546875
epoch 82 loss: 21313.880859375
epoch 82 loss: 21306.376953125
epoch 82 loss: 21307.01953125
epoch 82 loss: 21302.53125
epoch 83 loss: 21302.53125
epoch 83 loss: 21297.646484375
epoch 83 loss: 21290.54296875
epoch 83 loss: 21284.56640625
epoch 83 loss: 21280.099609375
epoch 84 loss: 21280.099609375
epoch 84 loss: 21271.55859375
epoch 84 loss: 21264.96875
epoch 84 loss: 21258.48046875
epoch 84 loss: 21246.615234375
epoch 85 loss: 21246.615234375
epoch 85 loss: 21241.533203125
epoch 85 loss: 21235.248046875
epoch 85 loss: 21227.234375
epoch 85 loss: 21222.3125
epoch 86 loss: 21222.3125
epoch 86 loss: 21215.236328125
epoch 86 loss: 21205.8203125
epoch 86 loss: 21198.427734375
epoch 86 loss: 21192.25390625
epoch 87 loss: 21192.25390625
epoch 87 loss: 21187.369140625
epoch 87 loss: 21179.123046875
epoch 87 loss: 21174.2265625
epoch 87 loss: 21176.439453125
epoch 87 loss: 21170.15625
epoch 88 loss: 21170.15625
epoch 88 loss: 21163.865234375
epoch 88 loss: 21160.482421875
epoch 88 loss: 21154.9453125
epoch 88 loss: 21148.57421875
epoch 89 loss: 21148.57421875
epoch 89 loss: 21151.99609375
epoch 89 loss: 21145.158203125
epoch 89 loss: 21141.529296875
epoch 89 loss: 21137.83203125
epoch 90 loss: 21137.83203125
epoch 90 loss: 21133.6640625
epoch 90 loss: 21128.505859375
epoch 90 loss: 21125.548828125
epoch 90 loss: 21122.109375
L2: tensor(379955.8125, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(473.8341, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.49641946837771683
epoch 91 loss: 21122.109375
epoch 91 loss: 21118.791015625
epoch 91 loss: 21114.48046875
epoch 91 loss: 21108.31640625
epoch 91 loss: 21093.4453125
epoch 92 loss: 21093.4453125
epoch 92 loss: 21090.408203125
epoch 92 loss: 21082.919921875
epoch 92 loss: 21079.23046875
epoch 92 loss: 21076.470703125
epoch 93 loss: 21076.470703125
epoch 93 loss: 21071.23828125
epoch 93 loss: 21058.119140625
epoch 93 loss: 21138.033203125
epoch 93 loss: 21055.994140625
epoch 94 loss: 21055.994140625
epoch 94 loss: 21047.650390625
epoch 94 loss: 21042.943359375
epoch 94 loss: 21039.236328125
epoch 94 loss: 21035.0546875
epoch 95 loss: 21035.0546875
epoch 95 loss: 21030.0
epoch 95 loss: 21024.9296875
epoch 95 loss: 21019.90234375
epoch 95 loss: 21014.314453125
epoch 96 loss: 21014.314453125
epoch 96 loss: 21010.7265625
epoch 96 loss: 21005.91796875
epoch 96 loss: 21000.857421875
epoch 96 loss: 20994.509765625
epoch 97 loss: 20994.509765625
epoch 97 loss: 20989.05078125
epoch 97 loss: 20984.193359375
epoch 97 loss: 20979.76171875
epoch 97 loss: 20973.498046875
epoch 98 loss: 20973.498046875
epoch 98 loss: 20974.130859375
epoch 98 loss: 20969.7578125
epoch 98 loss: 20967.04296875
epoch 98 loss: 20963.927734375
epoch 99 loss: 20963.927734375
epoch 99 loss: 20960.931640625
epoch 99 loss: 20957.455078125
epoch 99 loss: 20953.4375
epoch 99 loss: 20950.935546875
epoch 100 loss: 20950.935546875
epoch 100 loss: 20946.880859375
epoch 100 loss: 20943.17578125
epoch 100 loss: 20939.25390625
epoch 100 loss: 20936.236328125
L2: tensor(375516.0625, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(472.7947, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5018712841637898
epoch 101 loss: 20936.236328125
epoch 101 loss: 20933.673828125
epoch 101 loss: 20930.552734375
epoch 101 loss: 20927.03125
epoch 101 loss: 20921.45703125
epoch 102 loss: 20921.45703125
epoch 102 loss: 20914.79296875
epoch 102 loss: 20908.755859375
epoch 102 loss: 20904.330078125
epoch 102 loss: 20899.021484375
epoch 103 loss: 20899.021484375
epoch 103 loss: 20893.59375
epoch 103 loss: 20889.455078125
epoch 103 loss: 20888.158203125
epoch 103 loss: 20880.453125
epoch 104 loss: 20880.453125
epoch 104 loss: 20878.201171875
epoch 104 loss: 20875.322265625
epoch 104 loss: 20870.734375
epoch 104 loss: 20889.9453125
epoch 104 loss: 20868.177734375
epoch 105 loss: 20868.177734375
epoch 105 loss: 20861.775390625
epoch 105 loss: 20858.767578125
epoch 105 loss: 20856.328125
epoch 105 loss: 20853.849609375
epoch 106 loss: 20853.849609375
epoch 106 loss: 20848.205078125
epoch 106 loss: 20844.734375
epoch 106 loss: 20839.88671875
epoch 106 loss: 20836.552734375
epoch 107 loss: 20836.552734375
epoch 107 loss: 20834.083984375
epoch 107 loss: 20833.78515625
epoch 107 loss: 20831.751953125
epoch 107 loss: 20828.5546875
epoch 108 loss: 20828.5546875
epoch 108 loss: 20824.875
epoch 108 loss: 20819.765625
epoch 108 loss: 20816.18359375
epoch 108 loss: 20813.470703125
epoch 109 loss: 20813.470703125
epoch 109 loss: 20811.541015625
epoch 109 loss: 20809.6640625
epoch 109 loss: 20805.2265625
epoch 109 loss: 20802.822265625
epoch 110 loss: 20802.822265625
epoch 110 loss: 20799.966796875
epoch 110 loss: 20797.84375
epoch 110 loss: 20795.46875
epoch 110 loss: 20792.7109375
L2: tensor(372506.6562, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(471.8469, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5037763601937332
epoch 111 loss: 20792.7109375
epoch 111 loss: 20789.33984375
epoch 111 loss: 20787.578125
epoch 111 loss: 20786.1796875
epoch 111 loss: 20783.814453125
epoch 112 loss: 20783.814453125
epoch 112 loss: 20779.697265625
epoch 112 loss: 20775.599609375
epoch 112 loss: 20772.3046875
epoch 112 loss: 20770.109375
epoch 113 loss: 20770.109375
epoch 113 loss: 20768.9375
epoch 113 loss: 20764.185546875
epoch 113 loss: 20764.0
epoch 113 loss: 20761.8671875
epoch 114 loss: 20761.8671875
epoch 114 loss: 20758.98046875
epoch 114 loss: 20755.4765625
epoch 114 loss: 20752.59765625
epoch 114 loss: 20750.076171875
epoch 115 loss: 20750.076171875
epoch 115 loss: 20746.572265625
epoch 115 loss: 20744.54296875
epoch 115 loss: 20741.25390625
epoch 115 loss: 20738.49609375
epoch 116 loss: 20738.49609375
epoch 116 loss: 20736.521484375
epoch 116 loss: 20733.484375
epoch 116 loss: 20730.6015625
epoch 116 loss: 20729.74609375
epoch 117 loss: 20729.74609375
epoch 117 loss: 20724.259765625
epoch 117 loss: 20722.205078125
epoch 117 loss: 20719.728515625
epoch 117 loss: 20716.607421875
epoch 118 loss: 20716.607421875
epoch 118 loss: 20710.611328125
epoch 118 loss: 20706.015625
epoch 118 loss: 20703.078125
epoch 118 loss: 20700.4609375
epoch 119 loss: 20700.4609375
epoch 119 loss: 20697.33203125
epoch 119 loss: 20696.25390625
epoch 119 loss: 20691.796875
epoch 119 loss: 20690.5
epoch 120 loss: 20690.5
epoch 120 loss: 20688.55859375
epoch 120 loss: 20685.037109375
epoch 120 loss: 20682.625
epoch 120 loss: 20678.240234375
L2: tensor(368315.1250, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(470.5684, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5062920455727726
epoch 121 loss: 20678.240234375
epoch 121 loss: 20675.7578125
epoch 121 loss: 20671.396484375
epoch 121 loss: 20663.515625
epoch 121 loss: 20676.763671875
epoch 121 loss: 20660.779296875
epoch 122 loss: 20660.779296875
epoch 122 loss: 20655.48046875
epoch 122 loss: 20652.744140625
epoch 122 loss: 20649.96875
epoch 122 loss: 20647.359375
epoch 123 loss: 20647.359375
epoch 123 loss: 20643.359375
epoch 123 loss: 20639.125
epoch 123 loss: 20652.0234375
epoch 123 loss: 20636.880859375
epoch 124 loss: 20636.880859375
epoch 124 loss: 20632.693359375
epoch 124 loss: 20629.7734375
epoch 124 loss: 20625.205078125
epoch 124 loss: 20620.966796875
epoch 125 loss: 20620.966796875
epoch 125 loss: 20618.923828125
epoch 125 loss: 20615.859375
epoch 125 loss: 20614.15234375
epoch 125 loss: 20611.513671875
epoch 126 loss: 20611.513671875
epoch 126 loss: 20605.92578125
epoch 126 loss: 20606.00390625
epoch 126 loss: 20602.12109375
epoch 126 loss: 20598.5625
epoch 127 loss: 20598.5625
epoch 127 loss: 20596.109375
epoch 127 loss: 20593.52734375
epoch 127 loss: 20591.01953125
epoch 127 loss: 20589.2890625
epoch 128 loss: 20589.2890625
epoch 128 loss: 20587.873046875
epoch 128 loss: 20585.619140625
epoch 128 loss: 20583.626953125
epoch 128 loss: 20581.576171875
epoch 129 loss: 20581.576171875
epoch 129 loss: 20579.505859375
epoch 129 loss: 20576.0859375
epoch 129 loss: 20578.169921875
epoch 129 loss: 20575.041015625
epoch 130 loss: 20575.041015625
epoch 130 loss: 20573.013671875
epoch 130 loss: 20570.05859375
epoch 130 loss: 20566.408203125
epoch 130 loss: 20564.9140625
L2: tensor(363045., device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(469.0542, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5101256278052461
epoch 131 loss: 20564.9140625
epoch 131 loss: 20561.4765625
epoch 131 loss: 20559.484375
epoch 131 loss: 20557.296875
epoch 131 loss: 20555.412109375
epoch 132 loss: 20555.412109375
epoch 132 loss: 20552.103515625
epoch 132 loss: 20549.83203125
epoch 132 loss: 20547.302734375
epoch 132 loss: 20544.955078125
epoch 133 loss: 20544.955078125
epoch 133 loss: 20542.388671875
epoch 133 loss: 20540.759765625
epoch 133 loss: 20538.435546875
epoch 133 loss: 20536.521484375
epoch 134 loss: 20536.521484375
epoch 134 loss: 20534.353515625
epoch 134 loss: 20531.26953125
epoch 134 loss: 20529.359375
epoch 134 loss: 20526.197265625
epoch 135 loss: 20526.197265625
epoch 135 loss: 20524.5546875
epoch 135 loss: 20522.84375
epoch 135 loss: 20520.671875
epoch 135 loss: 20518.544921875
epoch 136 loss: 20518.544921875
epoch 136 loss: 20514.62890625
epoch 136 loss: 20531.416015625
epoch 136 loss: 20513.1953125
epoch 136 loss: 20509.16015625
epoch 137 loss: 20509.16015625
epoch 137 loss: 20505.912109375
epoch 137 loss: 20503.166015625
epoch 137 loss: 20501.76953125
epoch 137 loss: 20499.8671875
epoch 138 loss: 20499.8671875
epoch 138 loss: 20498.33984375
epoch 138 loss: 20496.326171875
epoch 138 loss: 20494.091796875
epoch 138 loss: 20492.60546875
epoch 139 loss: 20492.60546875
epoch 139 loss: 20491.00390625
epoch 139 loss: 20489.75
epoch 139 loss: 20488.357421875
epoch 139 loss: 20486.923828125
epoch 140 loss: 20486.923828125
epoch 140 loss: 20484.650390625
epoch 140 loss: 20482.9609375
epoch 140 loss: 20482.17578125
epoch 140 loss: 20478.943359375
L2: tensor(358474.9062, device='cuda:3', grad_fn=<MseLossBackward0>) L1 tensor(467.4823, device='cuda:3', grad_fn=<MeanBackward0>) ssim: 0.5137615419609938
epoch 141 loss: 20478.943359375
epoch 141 loss: 20475.478515625
epoch 141 loss: 20473.173828125
epoch 141 loss: 20470.37109375
epoch 141 loss: 20468.568359375
epoch 142 loss: 20468.568359375
epoch 142 loss: 20466.294921875
epoch 142 loss: 20469.16015625
epoch 142 loss: 20464.537109375
epoch 142 loss: 20460.810546875
epoch 143 loss: 20460.810546875
epoch 143 loss: 20456.96484375
epoch 143 loss: 20454.115234375
epoch 143 loss: 20454.294921875
epoch 143 loss: 20452.923828125
epoch 144 loss: 20452.923828125
epoch 144 loss: 20450.89453125
epoch 144 loss: 20448.826171875
epoch 144 loss: 20446.6640625
epoch 144 loss: 20445.20703125
epoch 145 loss: 20445.20703125
epoch 145 loss: 20443.271484375
epoch 145 loss: 20441.08203125
epoch 145 loss: 20439.70703125
epoch 145 loss: 20438.404296875
epoch 146 loss: 20438.404296875
epoch 146 loss: 20436.19921875
epoch 146 loss: 20444.03515625
epoch 146 loss: 20435.97265625
epoch 146 loss: 20435.841796875
epoch 147 loss: 20435.841796875
epoch 147 loss: 20441.1875
epoch 147 loss: 20444.572265625
epoch 147 loss: 20435.73046875
epoch 147 loss: 20435.69921875
epoch 147 loss: 20435.654296875
epoch 147 loss: 20435.642578125
epoch 147 loss: 20435.587890625
epoch 147 loss: 20435.591796875
epoch 147 loss: 20435.646484375
epoch 147 loss: 20435.611328125
